date,product_category,customer_segment,purchase_amount,items_purchased,customer_rating
2024-02-13 21:56:00.216021602,Clothing,Regular,88.52413424863073,6,1
2024-02-13 22:48:34.131413141,Electronics,New,92.81763472946403,6,5
2024-02-13 23:41:08.046804680,Clothing,Regular,83.59989272530177,6,4
2024-02-14 00:33:41.962196219,Electronics,New,76.86474122649543,6,2
2024-02-14 01:26:15.877587758,Clothing,Premium,139.08349830463132,8,5
2024-02-14 02:18:49.792979298,Electronics,New,73.60610963888743,8,1
2024-02-14 03:11:23.708370837,Electronics,New,105.39050477731791,9,3
2024-02-14 04:03:57.623762376,Electronics,Regular,100.26112988953699,1,3
2024-02-14 04:56:31.539153915,Home & Garden,New,41.55478663428122,8,4
2024-02-14 05:49:05.454545454,Clothing,Regular,107.22840645997954,5,2
2024-02-14 06:41:39.369936993,Clothing,Premium,53.680933045743,3,2
2024-02-14 07:34:13.285328532,Clothing,Regular,119.06380326489736,3,4
2024-02-14 08:26:47.200720072,Electronics,Regular,64.40750410848969,6,1
2024-02-14 09:19:21.116111611,Clothing,New,115.66055831797449,8,1
2024-02-14 10:11:55.031503150,Clothing,Premium,87.11482465789665,2,2
2024-02-14 11:04:28.946894689,Electronics,Regular,79.77025758392848,9,2
2024-02-14 11:57:02.862286228,Books,New,106.31699371934677,5,2
2024-02-14 12:49:36.777677767,Electronics,New,55.84422796847135,5,1
2024-02-14 13:42:10.693069307,Clothing,Regular,97.92338023110214,1,3
2024-02-14 14:34:44.608460846,Electronics,New,123.46750119820736,6,4
2024-02-14 15:27:18.523852385,Books,Regular,131.27813294873374,5,4
2024-02-14 16:19:52.439243924,Electronics,Regular,86.12107258828632,7,5
2024-02-14 17:12:26.354635463,Clothing,Regular,90.50043098477816,7,5
2024-02-14 18:05:00.270027002,Books,Premium,55.242926119206246,4,3
2024-02-14 18:57:34.185418541,Home & Garden,Regular,77.47860514358105,5,2
2024-02-14 19:50:08.100810081,Clothing,New,53.19668479271442,8,3
2024-02-14 20:42:42.016201620,Books,Premium,113.2022078570554,2,5
2024-02-14 21:35:15.931593159,Books,New,125.26500159188211,1,5
2024-02-14 22:27:49.846984698,Home & Garden,Premium,86.37327484551192,6,4
2024-02-14 23:20:23.762376237,Electronics,Premium,68.25303553916257,4,3
2024-02-15 00:12:57.677767776,Electronics,Premium,109.24575320739021,3,1
2024-02-15 01:05:31.593159316,Clothing,Premium,73.96102880545232,7,5
2024-02-15 01:58:05.508550855,Home & Garden,New,120.15816606539786,8,4
2024-02-15 02:50:39.423942394,Electronics,Regular,158.0629084811067,4,2
2024-02-15 03:43:13.339333933,Home & Garden,New,73.46700820895735,6,3
2024-02-15 04:35:47.254725472,Electronics,Regular,77.74973191328958,2,5
2024-02-15 05:28:21.170117011,Books,New,56.212878953712156,8,1
2024-02-15 06:20:55.085508550,Electronics,Premium,104.3832727998363,6,5
2024-02-15 07:13:29.000900090,Home & Garden,Premium,102.34372205794398,9,1
2024-02-15 08:06:02.916291629,Books,Regular,91.88322111811893,6,3
2024-02-15 08:58:36.831683168,Books,Regular,100.48441142656814,6,1
2024-02-15 09:51:10.747074707,Books,New,68.68975053834512,2,1
2024-02-15 10:43:44.662466246,Home & Garden,Regular,50.10400969587668,5,4
2024-02-15 11:36:18.577857785,Clothing,New,77.22790671728369,9,3
2024-02-15 12:28:52.493249325,Clothing,Regular,42.53431851780695,1,5
2024-02-15 13:21:26.408640864,Clothing,Regular,73.46415310213916,4,2
2024-02-15 14:14:00.324032403,Home & Garden,Regular,109.29182322973497,3,3
2024-02-15 15:06:34.239423942,Books,Premium,101.78995556939643,1,3
2024-02-15 15:59:08.154815481,Clothing,Premium,46.78651808758734,1,2
2024-02-15 16:51:42.070207020,Home & Garden,New,131.48039636791094,1,5
2024-02-15 17:44:15.985598559,Clothing,Regular,94.16287307567414,1,4
2024-02-15 18:36:49.900990099,Electronics,New,61.02029194651631,2,5
2024-02-15 19:29:23.816381638,Clothing,Regular,89.06935270340412,5,2
2024-02-15 20:21:57.731773177,Clothing,Premium,82.50964753572916,2,5
2024-02-15 21:14:31.647164716,Books,Premium,73.96783890576128,4,3
2024-02-15 22:07:05.562556255,Home & Garden,Regular,124.37778111572793,9,4
2024-02-15 22:59:39.477947794,Books,Regular,66.81025061298507,3,1
2024-02-15 23:52:13.393339334,Books,Premium,105.53938475509607,2,5
2024-02-16 00:44:47.308730873,Books,Premium,59.76045429817598,4,1
2024-02-16 01:37:21.224122412,Books,New,98.8931172072186,9,4
2024-02-16 02:29:55.139513951,Books,Premium,107.96268043743932,4,1
2024-02-16 03:22:29.054905490,Clothing,Regular,108.0201484025935,5,5
2024-02-16 04:15:02.970297029,Books,New,102.42418416121718,4,2
2024-02-16 05:07:36.885688568,Books,Regular,92.82954250786239,8,3
2024-02-16 06:00:10.801080108,Home & Garden,New,68.077175457187,4,3
2024-02-16 06:52:44.716471647,Electronics,Regular,68.4234463195938,2,1
2024-02-16 07:45:18.631863186,Clothing,Premium,108.96486404235588,4,3
2024-02-16 08:37:52.547254725,Clothing,Regular,62.15773488989263,2,3
2024-02-16 09:30:26.462646264,Clothing,New,55.278777170528656,9,2
2024-02-16 10:23:00.378037803,Books,Regular,142.89309447740553,8,1
2024-02-16 11:15:34.293429343,Books,New,92.20849308955148,9,2
2024-02-16 12:08:08.208820882,Books,Regular,119.0504405821404,4,2
2024-02-16 13:00:42.124212421,Home & Garden,Premium,126.20464638657019,1,4
2024-02-16 13:53:16.039603960,Electronics,Premium,101.53380982394286,3,1
2024-02-16 14:45:49.954995499,Books,Regular,88.69669861421073,7,2
2024-02-16 15:38:23.870387038,Electronics,Regular,89.20644348086883,1,5
2024-02-16 16:30:57.785778577,Home & Garden,Regular,148.24091716806737,8,3
2024-02-16 17:23:31.701170117,Clothing,New,83.23576506616125,9,1
2024-02-16 18:16:05.616561656,Books,Regular,105.2929553730091,8,4
2024-02-16 19:08:39.531953195,Electronics,Regular,120.31957439797334,5,2
2024-02-16 20:01:13.447344734,Electronics,New,107.5212933357225,9,5
2024-02-16 20:53:47.362736273,Books,Premium,132.53150893782419,4,3
2024-02-16 21:46:21.278127812,Clothing,Regular,88.40151959011634,9,3
2024-02-16 22:38:55.193519352,Clothing,Regular,120.20050568227211,1,5
2024-02-16 23:31:29.108910891,Clothing,Premium,46.16173774472371,3,1
2024-02-17 00:24:03.024302430,Home & Garden,Premium,140.40746391609986,4,3
2024-02-17 01:16:36.939693969,Electronics,New,133.69450301445096,1,3
2024-02-17 02:09:10.855085508,Electronics,Regular,90.8672206358547,6,3
2024-02-17 03:01:44.770477047,Electronics,Regular,113.1651531026932,4,2
2024-02-17 03:54:18.685868586,Home & Garden,New,126.7319490838741,4,2
2024-02-17 04:46:52.601260126,Electronics,Premium,68.86741216182486,1,3
2024-02-17 05:39:26.516651665,Home & Garden,New,95.66421713311938,5,4
2024-02-17 06:32:00.432043204,Clothing,Premium,60.82750068275344,9,3
2024-02-17 07:24:34.347434743,Books,New,134.1524927908113,6,1
2024-02-17 08:17:08.262826282,Electronics,Premium,124.68281862487493,8,4
2024-02-17 09:09:42.178217821,Electronics,New,91.57153251556466,4,1
2024-02-17 10:02:16.093609361,Clothing,Premium,88.09260102536834,9,5
2024-02-17 10:54:50.009000900,Books,Premium,95.53130317495159,7,5
2024-02-17 11:47:23.924392439,Home & Garden,Premium,73.082279947724,7,2
2024-02-17 12:39:57.839783978,Books,Premium,94.77887270915541,8,2
2024-02-17 13:32:31.755175517,Clothing,Premium,68.8680766604729,2,2
2024-02-17 14:25:05.670567056,Clothing,Regular,126.94993348536522,6,5
2024-02-17 15:17:39.585958595,Books,Premium,134.10807119663784,7,1
2024-02-17 16:10:13.501350135,Home & Garden,Regular,128.35578964038396,3,4
2024-02-17 17:02:47.416741674,Home & Garden,Premium,64.17400481541748,8,2
2024-02-17 17:55:21.332133213,Electronics,Regular,93.74647665192091,1,5
2024-02-17 18:47:55.247524752,Home & Garden,Regular,117.54187273427615,1,2
2024-02-17 19:40:29.162916291,Books,New,123.06274111662738,3,3
2024-02-17 20:33:03.078307830,Clothing,Premium,44.83405497856694,6,4
2024-02-17 21:25:36.993699370,Electronics,New,122.21468801231599,7,1
2024-02-17 22:18:10.909090909,Electronics,New,62.70195374082133,2,2
2024-02-17 23:10:44.824482448,Clothing,Premium,95.38106858090651,6,3
2024-02-18 00:03:18.739873987,Home & Garden,New,137.72462972768366,5,3
2024-02-18 00:55:52.655265526,Clothing,Premium,133.6621103469024,6,4
2024-02-18 01:48:26.570657065,Home & Garden,New,139.78390569243416,1,5
2024-02-18 02:41:00.486048604,Clothing,Premium,68.01188885838695,7,5
2024-02-18 03:33:34.401440144,Books,Premium,75.42129143270742,8,2
2024-02-18 04:26:08.316831683,Home & Garden,Premium,83.11596872386002,7,2
2024-02-18 05:18:42.232223222,Books,Regular,95.60678263855922,9,5
2024-02-18 06:11:16.147614761,Electronics,New,106.50103434419704,1,1
2024-02-18 07:03:50.063006300,Clothing,Regular,138.31764852922268,9,1
2024-02-18 07:56:23.978397839,Electronics,New,72.14163600493018,3,3
2024-02-18 08:48:57.893789379,Electronics,New,81.13440440371649,2,4
2024-02-18 09:41:31.809180918,Electronics,New,142.70923210110186,6,1
2024-02-18 10:34:05.724572457,Electronics,Regular,65.22856370678409,5,2
2024-02-18 11:26:39.639963996,Clothing,New,121.80557497211507,4,1
2024-02-18 12:19:13.555355535,Electronics,Regular,97.34056651606906,4,4
2024-02-18 13:11:47.470747074,Clothing,Premium,111.64221201359277,8,2
2024-02-18 14:04:21.386138613,Clothing,New,75.65886690931615,3,4
2024-02-18 14:56:55.301530153,Books,New,121.2152886224159,1,5
2024-02-18 15:49:29.216921692,Home & Garden,Premium,80.37374591401874,5,4
2024-02-18 16:42:03.132313231,Home & Garden,Premium,57.41203109632068,8,4
2024-02-18 17:34:37.047704770,Clothing,New,114.40117453630202,3,4
2024-02-18 18:27:10.963096309,Books,Premium,24.907338295312087,2,2
2024-02-18 19:19:44.878487848,Clothing,Regular,82.95994539645159,1,4
2024-02-18 20:12:18.793879388,Clothing,Regular,108.73414294105814,4,4
2024-02-18 21:04:52.709270927,Clothing,New,122.7334043312173,2,3
2024-02-18 21:57:26.624662466,Books,Regular,136.79557588754653,8,2
2024-02-18 22:50:00.540054005,Home & Garden,Regular,153.3263465043295,9,4
2024-02-18 23:42:34.455445544,Books,New,144.15244659156446,1,1
2024-02-19 00:35:08.370837083,Electronics,Premium,105.74643860496796,2,4
2024-02-19 01:27:42.286228622,Books,New,133.76853331998657,6,1
2024-02-19 02:20:16.201620162,Books,Regular,105.28339352828571,7,5
2024-02-19 03:12:50.117011701,Books,New,120.57716879386805,2,5
2024-02-19 04:05:24.032403240,Books,New,82.0196075443256,8,2
2024-02-19 04:57:57.947794779,Home & Garden,Regular,113.8622744799442,9,2
2024-02-19 05:50:31.863186318,Electronics,Regular,85.80261333167816,8,5
2024-02-19 06:43:05.778577857,Home & Garden,New,94.79367782434781,9,2
2024-02-19 07:35:39.693969397,Home & Garden,Regular,113.95686689378391,6,1
2024-02-19 08:28:13.609360936,Books,Regular,162.74137232173499,7,1
2024-02-19 09:20:47.524752475,Clothing,Regular,111.84311200900589,6,3
2024-02-19 10:13:21.440144014,Clothing,Regular,99.64876199462493,7,2
2024-02-19 11:05:55.355535553,Home & Garden,Regular,75.046713709123,3,2
2024-02-19 11:58:29.270927092,Home & Garden,Regular,126.88604754011908,4,3
2024-02-19 12:51:03.186318631,Books,Premium,89.9362000927136,9,4
2024-02-19 13:43:37.101710171,Home & Garden,New,111.22457976961229,3,1
2024-02-19 14:36:11.017101710,Books,Regular,121.0582677640121,2,4
2024-02-19 15:28:44.932493249,Clothing,New,137.92327325687506,7,3
2024-02-19 16:21:18.847884788,Clothing,Premium,125.27117437058962,6,2
2024-02-19 17:13:52.763276327,Electronics,Regular,63.296259024803064,3,4
2024-02-19 18:06:26.678667866,Clothing,New,48.484046203221446,6,2
2024-02-19 18:59:00.594059406,Home & Garden,Regular,121.04415149955274,7,3
2024-02-19 19:51:34.509450945,Clothing,Regular,102.5801318547999,6,5
2024-02-19 20:44:08.424842484,Books,Regular,111.7440877861113,1,2
2024-02-19 21:36:42.340234023,Clothing,Regular,151.59272728453294,1,4
2024-02-19 22:29:16.255625562,Electronics,Regular,81.50235732368486,9,4
2024-02-19 23:21:50.171017101,Clothing,Regular,138.74227729387462,6,3
2024-02-20 00:14:24.086408640,Books,Regular,81.80010268210461,2,4
2024-02-20 01:06:58.001800180,Books,Premium,146.958062277732,1,1
2024-02-20 01:59:31.917191719,Home & Garden,Premium,122.51555452472661,2,2
2024-02-20 02:52:05.832583258,Clothing,Regular,54.78615931254546,8,1
2024-02-20 03:44:39.747974797,Books,Regular,87.48163908473114,5,3
2024-02-20 04:37:13.663366336,Electronics,Premium,157.47004175396566,7,1
2024-02-20 05:29:47.578757875,Home & Garden,Premium,153.70575452135927,7,1
2024-02-20 06:22:21.494149415,Electronics,Premium,118.12664166964309,2,2
2024-02-20 07:14:55.409540954,Clothing,Regular,110.62704203587624,4,2
2024-02-20 08:07:29.324932493,Clothing,New,107.19204017924346,2,5
2024-02-20 09:00:03.240324032,Clothing,New,113.11082970710355,7,1
2024-02-20 09:52:37.155715571,Home & Garden,New,95.77598621075464,5,2
2024-02-20 10:45:11.071107110,Books,New,136.33057778122605,1,1
2024-02-20 11:37:44.986498649,Home & Garden,Regular,117.33549594003757,2,1
2024-02-20 12:30:18.901890189,Electronics,New,71.03934143393106,6,3
2024-02-20 13:22:52.817281728,Home & Garden,Premium,119.64975363586333,4,3
2024-02-20 14:15:26.732673267,Electronics,Premium,104.94952543388989,7,1
2024-02-20 15:08:00.648064806,Home & Garden,New,90.62614446475718,2,3
2024-02-20 16:00:34.563456345,Books,Premium,156.95580560068203,2,2
2024-02-20 16:53:08.478847884,Electronics,Regular,103.11311563242275,6,1
2024-02-20 17:45:42.394239424,Clothing,New,41.29480805728251,8,3
2024-02-20 18:38:16.309630963,Clothing,New,92.75986382580213,1,2
2024-02-20 19:30:50.225022502,Home & Garden,Regular,129.80465407746775,5,1
2024-02-20 20:23:24.140414041,Clothing,Premium,72.20575360498115,1,1
2024-02-20 21:15:58.055805580,Electronics,Regular,128.78515511948927,6,3
2024-02-20 22:08:31.971197119,Clothing,Regular,70.06934210905452,7,2
2024-02-20 23:01:05.886588658,Books,Premium,140.1002099115491,6,1
2024-02-20 23:53:39.801980198,Books,Regular,82.82299482537118,9,1
2024-02-21 00:46:13.717371737,Home & Garden,Premium,89.44626135570954,3,5
2024-02-21 01:38:47.632763276,Electronics,Premium,87.22225624057997,8,1
2024-02-21 02:31:21.548154815,Books,Regular,117.92358028650362,3,5
2024-02-21 03:23:55.463546354,Books,Premium,155.32358655043373,7,5
2024-02-21 04:16:29.378937893,Electronics,Regular,100.44500163894159,5,2
2024-02-21 05:09:03.294329433,Clothing,Premium,99.67287540551315,1,4
2024-02-21 06:01:37.209720972,Clothing,New,82.80194241882347,4,5
2024-02-21 06:54:11.125112511,Home & Garden,Premium,51.179605795498716,9,2
2024-02-21 07:46:45.040504050,Clothing,Premium,85.7943084578907,8,3
2024-02-21 08:39:18.955895589,Electronics,Regular,62.2299213119869,3,5
2024-02-21 09:31:52.871287128,Books,Premium,43.38052107043783,2,4
2024-02-21 10:24:26.786678667,Clothing,New,97.69011061144126,9,3
2024-02-21 11:17:00.702070207,Home & Garden,New,83.72214374876363,1,5
2024-02-21 12:09:34.617461746,Clothing,Premium,141.29717299970685,9,5
2024-02-21 13:02:08.532853285,Electronics,Premium,74.33193334576777,7,4
2024-02-21 13:54:42.448244824,Home & Garden,New,120.11102217620557,2,1
2024-02-21 14:47:16.363636363,Clothing,Regular,119.52467957256368,5,4
2024-02-21 15:39:50.279027902,Home & Garden,New,140.11399285598742,2,2
2024-02-21 16:32:24.194419442,Electronics,New,94.47322620918654,5,2
2024-02-21 17:24:58.109810981,Books,Premium,139.57127300083778,7,4
2024-02-21 18:17:32.025202520,Electronics,Premium,116.82840094300246,5,4
2024-02-21 19:10:05.940594059,Electronics,New,134.17853890668576,2,4
2024-02-21 20:02:39.855985598,Electronics,Regular,171.82470227502932,5,4
2024-02-21 20:55:13.771377137,Electronics,New,96.30329761213805,6,4
2024-02-21 21:47:47.686768676,Books,New,105.12428571454002,5,5
2024-02-21 22:40:21.602160216,Books,Regular,89.14551732985923,2,3
2024-02-21 23:32:55.517551755,Home & Garden,New,146.2692891299787,6,2
2024-02-22 00:25:29.432943294,Clothing,New,178.1395831870552,6,2
2024-02-22 01:18:03.348334833,Books,Premium,122.02495306161305,2,3
2024-02-22 02:10:37.263726372,Books,Regular,51.69756265663393,4,4
2024-02-22 03:03:11.179117912,Clothing,Premium,73.50670163539775,7,3
2024-02-22 03:55:45.094509451,Books,Premium,134.7876969443043,1,4
2024-02-22 04:48:19.009900990,Electronics,Regular,65.66930900599135,1,2
2024-02-22 05:40:52.925292529,Electronics,Regular,81.98402105341188,6,1
2024-02-22 06:33:26.840684068,Clothing,New,80.9317705241198,7,2
2024-02-22 07:26:00.756075607,Home & Garden,Premium,97.68548678863233,5,2
2024-02-22 08:18:34.671467147,Home & Garden,Regular,107.70130508058793,8,1
2024-02-22 09:11:08.586858686,Clothing,Premium,43.31705668580162,4,3
2024-02-22 10:03:42.502250225,Clothing,Premium,54.17683759266942,3,5
2024-02-22 10:56:16.417641764,Electronics,Regular,54.8928055125319,7,4
2024-02-22 11:48:50.333033303,Home & Garden,New,58.47917092258215,4,4
2024-02-22 12:41:24.248424842,Books,Premium,100.48020620403844,1,2
2024-02-22 13:33:58.163816381,Electronics,Regular,105.83734176300794,8,1
2024-02-22 14:26:32.079207921,Clothing,New,130.3955269458189,5,2
2024-02-22 15:19:05.994599460,Home & Garden,Premium,116.64788288247453,8,2
2024-02-22 16:11:39.909990999,Books,Regular,82.53227860764869,8,3
2024-02-22 17:04:13.825382538,Books,Premium,106.89784835262357,5,4
2024-02-22 17:56:47.740774077,Electronics,Regular,131.62684526689605,8,5
2024-02-22 18:49:21.656165616,Home & Garden,Regular,93.17851946454766,7,1
2024-02-22 19:41:55.571557156,Home & Garden,Premium,90.68744109517088,3,5
2024-02-22 20:34:29.486948695,Clothing,Premium,71.65128145055782,4,1
2024-02-22 21:27:03.402340234,Home & Garden,Regular,75.85522554744891,7,4
2024-02-22 22:19:37.317731773,Home & Garden,New,120.56722812222625,4,3
2024-02-22 23:12:11.233123312,Electronics,Premium,99.88526527743787,6,5
2024-02-23 00:04:45.148514851,Home & Garden,Regular,158.7517305301852,2,1
2024-02-23 00:57:19.063906390,Books,Regular,79.69878363182941,2,2
2024-02-23 01:49:52.979297930,Electronics,New,122.84119496974313,3,4
2024-02-23 02:42:26.894689469,Electronics,New,111.5922745261652,7,3
2024-02-23 03:35:00.810081008,Clothing,New,97.31876735877836,3,2
2024-02-23 04:27:34.725472547,Home & Garden,Premium,86.93493931446473,3,3
2024-02-23 05:20:08.640864086,Clothing,Regular,118.00305615034142,4,1
2024-02-23 06:12:42.556255625,Books,Regular,116.28021356072645,6,2
2024-02-23 07:05:16.471647165,Electronics,Regular,106.0596537708127,1,3
2024-02-23 07:57:50.387038704,Electronics,New,112.76903211339005,6,4
2024-02-23 08:50:24.302430243,Electronics,Regular,101.09460299023598,8,5
2024-02-23 09:42:58.217821782,Books,Premium,50.76457783397662,8,5
2024-02-23 10:35:32.133213321,Books,New,102.53120508298187,6,2
2024-02-23 11:28:06.048604860,Clothing,New,91.94348772025826,6,4
2024-02-23 12:20:39.963996399,Clothing,New,158.3873055219853,3,4
2024-02-23 13:13:13.879387939,Clothing,New,119.00156901290791,2,3
2024-02-23 14:05:47.794779478,Home & Garden,Premium,106.04527384597277,7,2
2024-02-23 14:58:21.710171017,Electronics,Regular,113.88490219680004,8,4
2024-02-23 15:50:55.625562556,Electronics,Premium,69.30645611164915,6,3
2024-02-23 16:43:29.540954095,Clothing,Regular,81.70694113330974,5,4
2024-02-23 17:36:03.456345634,Electronics,Premium,89.9563322715533,4,2
2024-02-23 18:28:37.371737174,Clothing,New,111.65267510922261,1,4
2024-02-23 19:21:11.287128713,Home & Garden,New,86.9574313822511,9,4
2024-02-23 20:13:45.202520252,Home & Garden,Premium,84.95684391191764,4,4
2024-02-23 21:06:19.117911791,Books,Premium,67.96408993897492,2,5
2024-02-23 21:58:53.033303330,Home & Garden,Regular,100.75363265653806,4,1
2024-02-23 22:51:26.948694869,Clothing,Premium,104.96698578743168,5,2
2024-02-23 23:44:00.864086408,Home & Garden,Premium,112.85569887241277,2,5
2024-02-24 00:36:34.779477948,Books,Regular,79.11951338344099,7,1
2024-02-24 01:29:08.694869487,Electronics,Regular,111.12327254858359,3,4
2024-02-24 02:21:42.610261026,Clothing,Regular,68.79176869869927,8,4
2024-02-24 03:14:16.525652565,Electronics,Premium,93.42808616516278,4,5
2024-02-24 04:06:50.441044104,Books,Regular,109.04716408256392,5,3
2024-02-24 04:59:24.356435643,Books,New,92.23863317857905,3,2
2024-02-24 05:51:58.271827183,Books,New,53.14466649954369,5,1
2024-02-24 06:44:32.187218722,Electronics,New,56.72102217305504,9,4
2024-02-24 07:37:06.102610261,Electronics,Premium,106.6268460402221,2,2
2024-02-24 08:29:40.018001800,Electronics,New,117.38954070245336,7,4
2024-02-24 09:22:13.933393339,Electronics,Premium,110.17950366376165,8,4
2024-02-24 10:14:47.848784878,Books,Premium,118.11226627713499,3,4
2024-02-24 11:07:21.764176417,Books,New,91.58372542390653,4,2
2024-02-24 11:59:55.679567957,Clothing,Regular,122.15325732739745,2,5
2024-02-24 12:52:29.594959496,Clothing,Premium,110.08180238466811,9,2
2024-02-24 13:45:03.510351035,Electronics,New,80.81629704685783,3,2
2024-02-24 14:37:37.425742574,Home & Garden,Premium,115.43361134180853,9,3
2024-02-24 15:30:11.341134113,Home & Garden,Regular,108.88150612403489,7,3
2024-02-24 16:22:45.256525652,Books,Regular,150.17482262822767,6,5
2024-02-24 17:15:19.171917192,Books,New,141.37959860462473,3,3
2024-02-24 18:07:53.087308731,Books,Premium,97.23089355561657,7,5
2024-02-24 19:00:27.002700270,Clothing,Premium,87.46958193129191,3,4
2024-02-24 19:53:00.918091809,Clothing,Premium,146.7733375926436,6,4
2024-02-24 20:45:34.833483348,Books,Premium,116.54618557765544,8,2
2024-02-24 21:38:08.748874887,Books,New,94.77556699693756,5,4
2024-02-24 22:30:42.664266426,Books,Regular,40.32814729513561,3,3
2024-02-24 23:23:16.579657966,Home & Garden,New,77.33501654898681,6,1
2024-02-25 00:15:50.495049505,Clothing,Premium,75.24915769691177,8,2
2024-02-25 01:08:24.410441044,Home & Garden,Premium,95.60858119938595,3,5
2024-02-25 02:00:58.325832583,Home & Garden,Regular,118.55555010263951,5,4
2024-02-25 02:53:32.241224122,Books,Premium,123.13759672966711,9,2
2024-02-25 03:46:06.156615661,Books,New,145.0010705586793,3,2
2024-02-25 04:38:40.072007201,Electronics,New,127.94187513010652,2,2
2024-02-25 05:31:13.987398740,Electronics,Regular,60.98596255537047,8,4
2024-02-25 06:23:47.902790279,Home & Garden,New,130.90022738621278,7,5
2024-02-25 07:16:21.818181818,Clothing,New,151.99974115820078,9,2
2024-02-25 08:08:55.733573357,Books,New,150.51424231061804,4,2
2024-02-25 09:01:29.648964896,Books,New,63.614096520752696,3,2
2024-02-25 09:54:03.564356435,Home & Garden,Premium,94.26710194064663,5,4
2024-02-25 10:46:37.479747975,Electronics,New,128.82921248709917,1,3
2024-02-25 11:39:11.395139514,Clothing,Regular,65.24970899313612,5,5
2024-02-25 12:31:45.310531053,Electronics,Regular,48.25255048242551,3,2
2024-02-25 13:24:19.225922592,Electronics,New,109.4186706031187,1,2
2024-02-25 14:16:53.141314131,Electronics,Regular,79.73225718679892,3,2
2024-02-25 15:09:27.056705670,Electronics,New,51.0564679895615,5,4
2024-02-25 16:02:00.972097210,Books,Regular,136.88561328257637,5,3
2024-02-25 16:54:34.887488749,Books,Regular,104.92937974353949,8,2
2024-02-25 17:47:08.802880288,Electronics,New,84.3792299637262,1,2
2024-02-25 18:39:42.718271827,Clothing,New,71.0894774742276,7,4
2024-02-25 19:32:16.633663366,Home & Garden,Premium,105.23698445030081,5,5
2024-02-25 20:24:50.549054905,Clothing,New,115.46251596776582,3,5
2024-02-25 21:17:24.464446444,Clothing,New,109.77798018410347,4,3
2024-02-25 22:09:58.379837984,Clothing,Premium,54.43260036193355,3,5
2024-02-25 23:02:32.295229523,Electronics,New,114.30556192711107,8,2
2024-02-25 23:55:06.210621062,Books,New,120.83348528040993,4,4
2024-02-26 00:47:40.126012601,Clothing,Premium,89.69787787892996,3,2
2024-02-26 01:40:14.041404140,Electronics,New,131.18831145846752,2,2
2024-02-26 02:32:47.956795679,Clothing,New,74.44247821172844,3,3
2024-02-26 03:25:21.872187219,Clothing,Premium,138.71754358093008,7,5
2024-02-26 04:17:55.787578758,Electronics,Premium,103.96947053291933,6,5
2024-02-26 05:10:29.702970297,Books,Regular,85.11491583950331,5,5
2024-02-26 06:03:03.618361836,Books,New,90.44654529007673,8,2
2024-02-26 06:55:37.533753375,Home & Garden,Regular,129.97854650289895,1,4
2024-02-26 07:48:11.449144914,Electronics,Regular,107.11727049746128,3,4
2024-02-26 08:40:45.364536453,Home & Garden,Premium,119.3520197952267,2,2
2024-02-26 09:33:19.279927993,Home & Garden,New,132.2400790817623,2,1
2024-02-26 10:25:53.195319532,Home & Garden,New,84.22068802200046,1,2
2024-02-26 11:18:27.110711071,Books,Premium,103.81895008238088,5,5
2024-02-26 12:11:01.026102610,Electronics,Regular,93.26632119049037,5,2
2024-02-26 13:03:34.941494149,Home & Garden,Premium,130.51173933869012,3,1
2024-02-26 13:56:08.856885688,Electronics,New,88.5263374398832,9,2
2024-02-26 14:48:42.772277228,Electronics,Premium,101.43495293085614,6,5
2024-02-26 15:41:16.687668767,Books,New,168.87173803442596,6,3
2024-02-26 16:33:50.603060306,Home & Garden,Regular,138.55348822699233,6,4
2024-02-26 17:26:24.518451845,Home & Garden,New,68.9431566941374,2,1
2024-02-26 18:18:58.433843384,Electronics,Regular,127.05928322074054,8,3
2024-02-26 19:11:32.349234923,Clothing,Regular,120.6630786506992,6,4
2024-02-26 20:04:06.264626462,Books,New,66.98090986495325,3,3
2024-02-26 20:56:40.180018002,Books,New,96.6983279263118,9,2
2024-02-26 21:49:14.095409541,Books,Regular,71.56890816348358,2,2
2024-02-26 22:41:48.010801080,Books,Premium,28.22194676442163,7,4
2024-02-26 23:34:21.926192619,Home & Garden,New,95.62085426371752,3,4
2024-02-27 00:26:55.841584158,Home & Garden,Regular,84.81729611478417,6,2
2024-02-27 01:19:29.756975697,Clothing,Regular,66.97292844041169,5,2
2024-02-27 02:12:03.672367237,Books,Premium,99.71241199982812,6,4
2024-02-27 03:04:37.587758776,Books,New,36.3816263302371,8,4
2024-02-27 03:57:11.503150315,Electronics,Regular,101.23824818029118,3,4
2024-02-27 04:49:45.418541854,Home & Garden,Premium,100.46194363333413,2,5
2024-02-27 05:42:19.333933393,Books,Regular,120.36218659661792,8,5
2024-02-27 06:34:53.249324932,Clothing,New,51.904622923863755,1,2
2024-02-27 07:27:27.164716471,Clothing,Premium,164.1827276757498,2,5
2024-02-27 08:20:01.080108011,Home & Garden,Regular,152.6740667625064,1,1
2024-02-27 09:12:34.995499550,Clothing,Premium,76.80355695502587,5,2
2024-02-27 10:05:08.910891089,Clothing,New,143.79216567001333,8,1
2024-02-27 10:57:42.826282628,Home & Garden,Premium,125.71216338227575,2,3
2024-02-27 11:50:16.741674167,Books,New,86.81724622641059,4,1
2024-02-27 12:42:50.657065706,Books,Regular,81.79440982506208,4,3
2024-02-27 13:35:24.572457246,Clothing,New,84.06326244764088,7,1
